82,177911,2010,1,0,0,0,0,6550
68,156000,2012,0,0,0,1,0,6550
81,170370,2012,0,0,1,0,0,6500
85,177456,2003,0,0,0,0,0,2750
81,179000,2011,0,1,0,1,0,6700
88,160000,2004,0,0,0,0,0,3250
74,183179,2004,1,0,0,1,0,3250
63,163661,2010,1,0,1,0,0,5500
86,156237,2004,0,0,0,0,0,2750
75,161208,2002,0,0,1,0,0,2000
75,174000,2001,0,0,0,0,1,1990
88,190000,2004,1,0,0,1,0,2699
85,181580,2007,1,0,0,1,0,4300
60,180000,2003,0,0,1,0,0,2290
88,169544,2005,1,0,0,1,0,3450
76,223000,2004,0,0,0,1,0,2800
88,199000,2004,1,0,0,1,0,3150
70,196000,2002,0,0,0,0,0,1999
79,148000,2002,0,0,1,0,0,2100
88,162000,2005,1,0,1,0,0,3390
63,173200,2006,0,0,1,0,0,3250
60,240000,2003,0,0,0,0,0,2100
83,203146,2003,1,0,1,0,0,3000
88,188000,2004,1,0,0,0,1,2599
88,175000,2004,0,0,1,0,0,3000
88,160000,2003,1,0,0,0,0,2899
79,153652,2003,0,0,0,1,0,1999
60,175000,2004,0,0,1,0,0,2550
74,155000,2005,0,0,1,0,0,2750
81,99800,2011,1,0,1,0,0,7100
88,234640,2006,1,0,0,0,0,3099
83,142826,2002,0,0,0,0,0,2650
81,180000,2012,0,0,0,1,0,6790
74,215000,2004,0,0,0,0,0,2999
79,143559,2001,0,0,0,1,0,2000
82,167853,2007,1,0,0,1,0,3700
88,184000,2005,0,0,0,1,0,2490
63,193690,2008,0,0,0,0,0,3990
66,175000,2012,0,0,1,0,0,6500
78,116200,2009,1,0,0,0,1,7400
96,188000,2010,0,0,1,0,0,6700
118,29000,2012,1,0,1,0,0,17900
83,142000,2003,0,0,0,0,0,2650
83,162000,2003,0,0,0,0,0,2550
75,220000,2002,0,0,0,1,0,2000
88,191000,2003,1,0,1,0,0,2350
79,172000,2001,0,1,0,1,0,1800
88,235000,2003,0,0,0,1,0,2400
78,143000,2010,1,0,0,0,1,7800
70,230000,2001,0,0,0,1,0,2250
72,236000,2002,0,0,1,0,0,1800
103,165825,2001,0,0,0,0,1,1500
63,151000,2011,0,0,1,0,0,6950
79,200000,2003,0,0,0,1,0,1800
74,212000,2004,0,0,1,0,0,2949
79,194580,2001,0,0,1,0,0,1650
66,169000,2011,0,0,0,1,0,6990
59,165000,2005,1,0,0,1,0,3000
